simulation_package/melt/data_generation/outputs/eps_6/rep_006/checkpoint.gsd: 0.000000 tau_R^0 (frames=1, first_step=1820200000, last_step=1820200000)
simulation_package/melt/data_generation/outputs/eps_6/rep_006/msd_trajectory.gsd: 2238.059886 tau_R^0 (frames=9045, first_step=11400000, last_step=1820200000)
simulation_package/melt/data_generation/outputs/eps_6/rep_006/trajectory.gsd: 2238.059886 tau_R^0 (frames=9045, first_step=11400000, last_step=1820200000)
simulation_package/melt/data_generation/outputs/eps_6/rep_006/virial_tensor_log.gsd: 2238.257857 tau_R^0 (frames=361762, first_step=11205000, last_step=1820165000)
simulation_package/melt/data_generation/outputs/eps_6/rep_007/checkpoint.gsd: 0.000000 tau_R^0 (frames=1, first_step=1818200000, last_step=1818200000)
simulation_package/melt/data_generation/outputs/eps_6/rep_007/msd_trajectory.gsd: 2235.585251 tau_R^0 (frames=9035, first_step=11400000, last_step=1818200000)
simulation_package/melt/data_generation/outputs/eps_6/rep_007/trajectory.gsd: 2235.585251 tau_R^0 (frames=9035, first_step=11400000, last_step=1818200000)
simulation_package/melt/data_generation/outputs/eps_6/rep_007/virial_tensor_log.gsd: 2235.783222 tau_R^0 (frames=361360, first_step=11205000, last_step=1818165000)
simulation_package/melt/data_generation/outputs/eps_6/rep_008/checkpoint.gsd: 0.000000 tau_R^0 (frames=1, first_step=1825200000, last_step=1825200000)
simulation_package/melt/data_generation/outputs/eps_6/rep_008/msd_trajectory.gsd: 2244.246474 tau_R^0 (frames=9070, first_step=11400000, last_step=1825200000)
simulation_package/melt/data_generation/outputs/eps_6/rep_008/trajectory.gsd: 2244.246474 tau_R^0 (frames=9070, first_step=11400000, last_step=1825200000)
simulation_package/melt/data_generation/outputs/eps_6/rep_008/virial_tensor_log.gsd: 2244.444444 tau_R^0 (frames=362758, first_step=11205000, last_step=1825165000)
simulation_package/melt/data_generation/outputs/eps_6/rep_009/checkpoint.gsd: 0.000000 tau_R^0 (frames=1, first_step=1823200000, last_step=1823200000)
simulation_package/melt/data_generation/outputs/eps_6/rep_009/msd_trajectory.gsd: 2241.771839 tau_R^0 (frames=9060, first_step=11400000, last_step=1823200000)
simulation_package/melt/data_generation/outputs/eps_6/rep_009/trajectory.gsd: 2241.771839 tau_R^0 (frames=9060, first_step=11400000, last_step=1823200000)
simulation_package/melt/data_generation/outputs/eps_6/rep_009/virial_tensor_log.gsd: 2241.982183 tau_R^0 (frames=362360, first_step=11205000, last_step=1823175000)
simulation_package/melt/data_generation/outputs/eps_6/rep_010/checkpoint.gsd: 0.000000 tau_R^0 (frames=1, first_step=1796200000, last_step=1796200000)
simulation_package/melt/data_generation/outputs/eps_6/rep_010/msd_trajectory.gsd: 2208.611730 tau_R^0 (frames=8926, first_step=11400000, last_step=1796400000)
simulation_package/melt/data_generation/outputs/eps_6/rep_010/trajectory.gsd: 2208.611730 tau_R^0 (frames=8926, first_step=11400000, last_step=1796400000)
simulation_package/melt/data_generation/outputs/eps_6/rep_010/virial_tensor_log.gsd: 2208.877753 tau_R^0 (frames=357016, first_step=11205000, last_step=1796420000)
